timestamp,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,mbps,drop_delta,error_delta
2026-05-14T15:09:48,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:09:50,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:09:52,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:09:55,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:09:57,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:09:59,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:01,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:03,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:05,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:07,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:09,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:11,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:13,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:15,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:17,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:20,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:22,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:24,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:26,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:28,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:30,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:32,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:34,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:36,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:39,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:41,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:43,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:45,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:47,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:49,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:51,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:53,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:55,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:10:58,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:11:00,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:11:02,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:11:04,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:11:06,6871,13033,0,0,0,0,0.0,0,0
2026-05-14T15:11:08,6871,13033,0,0,0,0,0.0,0,0
